Site.ID,6006,60012,60014,60015,60020,60021,60023,60025,60028,60034,60036,60041,60060,60061,60066,60069,60070,60076,60077,60079,60082,60088,60093,60094,600100,600103,600106,600115,600118,600163,600210,600228,600232,600234,600246,600247,600248,600250,600259,600281,600310,600314,600324,600325,600326,600330,600524,600525,600528,600535,600540,600541,600542,600544,600555,600563,600567,600568,600576,600578,600583,600586,600607,600608,600613,600619,600625,600630,600651,600655,600662,600663,600665,600667,600669,600670,600672,600675,600676,600677,600680,600681,600685,600691,600692,600693,600694,600695,600696,600699,600701,600704,600706,600709,600711,600713,600714,600715,600720,600721,600722,600723,600724,600734,600735,600737,600738,600739,600744,600745,600746,600747,600749,600750,600752,600754,600756,600758,600760,600764,600765,600767,600770,600776,600778,600779,600780,600784,600789,600794,600795,600797,600798,600799,600811,600814,600817,600831,600832,600836,600837,600840,600844,600848,600851,600854,600856,600860,600861,600862,600863,600864,600866,600867,600871,600872,600884,600886,600887,600892,600893,600894,600897,600900,600908,600912,600913,600914,600915,600916,600918,600920,600923,600924,600925,600927,600937,600944,600947,600948,600949,600951,600952,600954,600956,600962,600965,600968,600969,600973,600977,600984,600986,600989,600990,600994,600996,600997,600998,6001000,6001001,6001005,6001007,6001009,6001011,6001013,6001015,6001017,6001018,6001020,6001023,6001024,6001025,6001028,6001031,6001039,6001043,6001052,6001053,6001056,6001057,6001066,6001069,6001070,6001072,6001081,6001082,6001083,6001088,6001090,6001094,6001102,6001106,6001108,6001123,6001127,6001134,6001136,6001141,6001144,6001148,6001149,6001154,6001156,6001158,6001159,6001160,6001161,6001167,6001173,6001176,6001179,6001180,6001182,6001186,6001197,6001199,6001202,6001203,6001204,6001211,6001214,6001216,6001217,6001218,6001223,6001224,6001227,6001232,6001235,6001236,6001237,6001239,6001241,6001242,6001245,6001246,6001249,6001252,6001253,6001254,6001255,6001256,6001259,6001274,6001276,6001278,6001282,6001288,6001289,6001296,6001299,6001305,6001308,6001312,6001313,6001314,6001320,6001321,6001322,6001330,6001345,6001346,6001350,6001359,6001360,6001379,6001389,6001399,6001415,6001419,6001422,6001425,6001430,6001431,6001440,6001446,6001507,6001515,6001516,6001518,6001519,6001524,6001536,6001537,6001538,6001542,6001547,6001550,6001551,6001552,6001554,6001568,6001569,6001575,6001576,6001577,6001579,6001594,6001598,6001611,6001618,6001625,6001627,6001639,6001640,6001642,6001644,6001646,6001652,6001653,6001654,6001657,6001659,6001671,6001681,6001685,6001691,6001693,6001703,6001707,6001727,6001733,6001734,6001740,6001742,6001746,6001756,6001761,6001772,6001785,6001787,6001794,6001795,6001796,6001797,6001798,6001799,6001800,6001801,6001802,6001803,6001804,6001805,6001807,6001808,6001810,6001812,6001819,6001820,6001823,6001824,6001825,6001827,6001830,6001834,6001844,6001846,6001847,6001851,6001852,6001861,6001862,6001870,6001873,6001879,6001880,6001893,6001894,6001897,6001898,6001899,6001901,6001903,6001909,6001911,6001913,6001915,6001930,6001932,6001933,6001935,6001937,6001938,6001939,6001942,6001951,6001952,6001956,6001963,6001965,6001967,6001970,6001971,6001975,6001976,6001986,6001987,6001988,6001994,6002000,6002006,6002009,6002011,6002022,6002028,6002044,6002045,6002047,6002072,6002076,6002077,6002078,6002081,6002082,6002088,6002105,6002122,6002126,6002135,6002137,6002143,6002166,6002173,6002186,6002195,6002205,6002223,6002225,6002244,6002256,6002257,6002262,6002266,6002268,6002270,6002271,6002276,6002278,6002279,6002301,6002340,6002348,6002351,6002353,6002360,6002367,6002371,6002395,6002456,6002458,6002465,6002470,6002476,6002481,6002484,6002485,6002488,6002489,6002490,6002493,6002494,6002496,6002501,6002503,6002508,6002523,6002530,6002531,6002534,6002535,6002536,6002554,6002560,6002562,6002564,6002569,6002577,6002582,6002585,6002586,6002593,6002595,6002598,6002601,6002602,6002632,6002635,6002636,6002637,6002641,6002644,6002645,6002647,6002648,6002661,6002664,6002666,6002667,6002672,6002675,6002676,6002697,6002700,6002711,6002713,6002715,6002729,6002736,6002739,6002740,6002758,6002803,6002804,6002809,6002839,6002853,6002884,6002887,6003327,6003328,6003330,6003332,6003339,6003349,6003352,6003357,6003358,6003390,6003394,6003412,6003425,6003430,6003431,6003440,6003442,6003445,6003447,6003448,6003464,6003476,6003483,6003484,6003490,6003499,6003504,6003511,6003527,6003529,6003536,6003555,6003557,6003558,6003560,6003563,6003564,6003571,6003573,6003574,6003576,6003577,6003578,6003584,6003590,6003596,6003609,6003729,6003786,6003817,6003818,6003820,6003823,6003995,6004005,6004010,6004025,6004031,6004032,6004034,6004035,6004036,6004044,6004045,6004046,6004047,6004048,6004051,6004052,6004053,6004055,6004060,6004063,6004067,6004083,6004085,6004088,6004091,6004092,6004095,6004104,6004107,6004109,6004116,6004118,6004119,6004120,6004121,6004123,6004129,6004130,6004131,6004132,6004133,6004135,6004138,6004141,6004156,6004161,6004187,6004189,6004206,6004210,6004211,6004212,6004213,6004214,6004216,6004218,6004221,6004224,6004225,6004226,6004227,6004228,6004230,6004231,6004233,6004234,6004235,6004238,6004239,6004243,6004246,6004248,6004251,6004252,6004255,6004256,6004257,6004258,6004262,6004267,6004270,6004271,6004276,6004277,6004279,6004286,6004288,6004294,6004297,6004299,6004345,6004362,6004365,6004367,6004368,6004370,6004371,6004374,6004375,6004377,6004378,6004379,6004382,6004387,6004391,6004392,6004393,6004394,6004402,6004405,6004408,6004411,6004414,6004415,6004422,6004423,6004424,6004425,6004428,6004430,6004431,6004432,6004433,6004434,6004435,6004436,6004438,6004440,6004441,6004442,6004446,6004448,6004449,6004450,6004451,6004455,6004456,6004457,6004460,6004461,6004462,6004464,6004478,6004495,6004498,6004499,6004509,6004510,6004513,6004517,6004518,6004519,6004521,6004525,6004530,6004532,6004533,6004534,6004535,6004536,6004537,6004539,6004540,6004541,6004543,6004554,6004555,6004556,6004557,6004558,6004560,6004561,6004563,6004564,6004565,6004566,6004572,6004573,6004579,6004580,6004581,6004583,6004584,6004585,6004587,6004593,6004594,6004601,6004605,6004610,6004611,6004612,6004613,6004615,6004617,6004618,6004621,6004622,6004627,6004629,6004630,6004634,6004636,6004637,6004648,6004649,6004650,6004651,6004653,6004655,6004657,6004659,6004661,6004662,6004663,6004665,6004668,6004670,6004677,6004678,6004683,6004684,6004694,6004696,6004698,6004704,6004705,6004707,6004716,6004719,6004721,6004724,6004728,6004730,6004731,6004733,6004737,6004738,6004741,6004743,6004747,6004751,6004753,6004754,6004756,6004758,6004760,6004761,6004762,6004767,6004768,6004773,6004775,6004838,6004840,6004842,6004844,6004845,6004849,6004857,6004859,6004860,6004861,6004872,6004941,6004942,6004947,6004948,6004953,6004957,6004959,6004960,6004962,6004965,6004971,6004972,6004973,6004974,6004979,6004981,6004983,6004984,6004986,6004988,6004989,6004993,6004995,6004996,6004997,6004999,6005000,6005001,6005002,6005005,6005009,6005012,6005013,6005015,6005016,6005017,6005018,6005020,6005021,6005023,6005024,6005025,6005028,6005030,6005031,6005032,6005034,6005035,6005037,6005038,6005041,6005042,6005043,6005046,6005050,6005051,6005053,6005055,6005056,6005057,6005058,6005060,6005061,6005062,6005074,6005082,6005089,6005100,6005105,6005107,6005115,6005116,6005121,6005130,6005144,6005146,6005165,6005225,6005246,6005248,6005261,6005264,6005265,6005266,6005296,6005314,6005322,6005350,6005404,6005444,6005448,6005470,6005493,6005507,6005511,6005512,6005515,6005519,6005524,6005534,6005554,6005555,6005557,6005559,6005562,6005567,6005574,6005580,6005581,6005582,6005583,6005584,6005585,6005591,6005594,6005595,6005598,6005600,6005605,6005606,6005618,6005620,6005643,6005646,6005670,6005675,6005676,6005678,6005683,6005684,6005694,6005698,6005702,6005703,6005711,6005718,6005727,6005732,6005737,6005762,6005763,6005771,6005784,6005786,6005809,6005826,6005830,6005832,6005841,6005843,6005849,6005859,6005869,6005875,6005878,6005884,6005887,6005888,6005890,6005893,6005896,6005910,6005912,6005913,6005916,6005918,6005924,6005928,6005936,6005940,6005946,6005947,6005949,6005952,6005958,6005962,6005963,6005964,6005965,6005972,6005973,6005980,6005981,6005982,6005988,6005991,6005992,6005993,6005995,6005998,6006000,6006013,6006018,6006025,6006026,6006035,6006036,6006038,6006039,6006042,6006045,6006048,6006052,6006054,6006061,6006066,6006067,6006071,6006074,6006091,6006094,6006101,6006110,6006120,6006121,6006140,6006143,6006147,6006149,6006155,6006157,6006166,6006171,6006173,6006180,6006185,6006208,6006218,6006230,6006234,6006238,6006239,6006240,6006241,6006242,6006279,6006281,6006295,6006300,6006301,6006309,6006312,6006326,6006353,6006356,6006358,6006359,6006364,6006365,6006367,6006369,6006370,6006371,6006372,6006374,6006375,6006378,6006382,6006394,6006415,6006416,6006417,6006420,6006424,6006427,6006428,6006430,6006431,6006432,6006434,6006436,6006439,6006440,6006444,6006445,6006453,6006460,6006468,6006469,6006479,6006488,6006490,6006493,6006502,6006509,6006510,6006524,6006525,6006526,6006531,6006535,6006539,6006544,6006545,6006550,6006556,6006560,6006561,6006562,6006563,6006565,6006566,6006567,6006569,6006570,6006573,6006574,6006575,6006582,6006594,6006600,6006614,6006615,6006617,6006618,6006619,6006621,6006630,6006631,6006632,6006640,6006644,6006646,6006647,6006651,6006663,6006670,6006672,6006687,6006744,6006750,6006751,6006752,6006756,6006766,6006775,6006781,6006793,6006806,6006807,6006832,6006833,6006837,6006840,6006841,6006842,6006843,6006846,6006848,6006849,6006850,6006883,6006898,6006922,6006941,6006943,6006946,6006947,6006948,6006949,6006951,6006952,6006953,6006954,6006955,6006961,6006962,6006963,6006969,6006971,6006974,6006977,6006978,6006979,6006981,6006982,6006984,6006985,6006987,6006989,6006990,6006991,6006992,6006997,6006998,6007037,6007041,6007054,6007067,6007083,6007087,6007091,6007094,6007116,6007122,6007143,6007155,6007160,6007179,6007180,6007182,6007183,6007187,6007196,6007198,6007207,6007208,6007210,6007211,6007212,6007215,6007216,6007218,6007219,6007220,6007221,6007222,6007223,6007230,6007234,6007237,6007241,6007250,6007257,6007265,6007266,6007268,6007276,6007277,6007280,6007281,6007284,6007287,6007288,6007295,6007296,6007299,6007305,6007343,6007360,6007370,6007371,6007375,6007377,6007381,6007383,6007385,6007386,6007395,6007397,6007401,6007418,6007426,6007427,6007428,6007434,6007436,6007437,6007444,6007447,6007453,6007455,6007470,6007477,6007519,6007534,6007574,6007577,6007625,6007637,6007646,6007647,6007651,6007652,6007667,6007675,6007687,6007688,6007692,6007699,6007701,6007706,6007719,6007720,6007721,6007724,6007731,6007750,6007753,6007777,6007796,6007833,6007834,6007835,6007841,6007842,6007847,6007848,6007849,6007850,6007851,6007852,6007853,6007854,6007855,6007857,6007860,6007861,6007862,6007865,6007867,6007872,6007879,6007881,6007882,6007888,6007908,6007924,6007929,6007931,6007932,6007935,6007940,6007959,6007960,6008008,6008009,6008013,6008039,6008073,6008186,6008189,6008196,6008198,6008199,6008206,6008209,6008211,6008214,6008215,6008224,6008234,6008236,6008245,6008248,6008251,6008253,6008255,6008256,6008257,6008260,6008266,6008271,6008272,6008274,6008276,6008283,6008301,6008313,6008314,6008327,6008340,6008341,6008342,6008344,6008345,6008346,6008347,6008350,6008352,6008355,6008361,6008362,6008379,6008411,6008412,6008429,6008447,6008502,6008503,6008507,6008510,6008522,6008526,6008527,6008539,6008548,6008553,6008555,6008567,6008584,6008591,6008594,6008597,6008601,6008603,6008622,6008646,6008656,6008700,6008704,6008706,6008748,6008780,6008797,6008823,6008829,6008978,6008980,6008996,6008998,6009009,6009015,6009036,6009038,6009040,6009041,6009046,6009056,6009069,6009085,6009086,6009087,6009088,6009089,6009092,6009094,6009095,6009097,6009098,6009099,6009102,6009103,6009108,6009118,6009120,6009125,6009126,6009128,6009130,6009131,6009132,6009133,6009135,6009136,6009137,6009141,6009144,6009150,6009151,6009152,6009157,6009164,6009169,6009174,6009179,6009180,6009183,6009184,6009187,6009188,6009191,6009192,6009194,6009195,6009197,6009199,6009200,6009218,6009219,6009220,6009224,6009227,6009230,6009240,6009250,6009253,6009265,6009267,6009269,6009271,6009272,6009273,6009280,6009281,6009282,6009283,6009284,6009285,6009286,6009288,6009289,6009290,6009295,6009296,6009298,6009299,6009300,6009304,6009308,6009310,6009311,6009313,6009319,6009320,6009335,6009336,6009337,6009349,6009350,6009351,6009356,6009357,6009360,6009363,6009365,6009366,6009368,6009370,6009371,6009373,6009375,6009377,6009378,6009379,6009383,6009386,6009388,6009393,6009395,6009396,6009399,6009400,6009402,6009404,6009405,6009414,6009415,6009418,6009419,6009422,6009423,6009430,6009434,6009435,6009437,6009438,6009441,6009443,6009444,6009445,6009448,6009449,6009471,6009472,6009505,6009525,6009532,6009547,6009551,6009559,6009562,6009574,6009581,6009585,6009598,6009616,6009620,6009621,6009624,6009625,6009626,6009630,6009632,6009633,6009634,6009635,6009636,6009640,6009646,6009647,6009649,6009652,6009655,6009658,6009659,6009661,6009662,6009664,6009668,6009669,6009670,6009676,6009677,6009681,6009690,6009693,6009694,6009695,6009704,6009738,6009751,6009792,39462673,39535965,39541085,60030141,60030147,60030148,60030149,60030151,60030157,60030161,60030193,60030200,60030207,60030208,60031001,60031097,60031100,60031102,60031106,60031112,60031150,60031216,60031217,60031240,60031241,60031259,60031272,60031303,60031308,60031347,60031353,60031378,60031384,60031520,60031524,60031917,60031946,60031991,60032123,60032124,60032129,60032142,60032154,60032159,60032161,60032175,60032177,60032179,60032187,60032188,60032189,60032193,60032194,60032200,60032201,60032202,60032214,60032248,60032249,60032250,60032252,60032255,60032261,60032263,60032266,60032269,60032273,60032280,60032281,60032352,60032372,60032374,60032423,60032451,60032458,60032460,60032465,60032467,60032468,60032470,60032471,60032500,60032512,60032518,60032522,60032556,60032577,60032578,60032581,60032588,60032599,60032648,60032657,60032666,60032668,60032682,60032683,60032686,60032688,60032692,60032694,60032695,60032700,60032703,60032709,60032718
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
